Title,Date,Title_Cleaned_For_API,tmdb_id,tmdb_title,tmdb_original_title,tmdb_overview,tmdb_genres,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,tmdb_media_type,tmdb_release_date,tmdb_runtime_minutes
Alice in Borderland: Temporada 2: Episodio 6,2023-12-18,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Mech Cadets: Perdedores,2023-12-18,Mech Cadets,205214.0,Mech Cadets,Mech Cadets,An underdog teen joins a group of young Cadets who've been chosen to bond with Robo Mechs from space and defend Earth against alien invaders.,"Action & Adventure, Animation, Family",4.0646,7.4,27.0,tv,2023-08-10,0.0
La ley de los audaces: Temporada 8: Su mano derecha,2023-12-17,La ley de los audaces,37680.0,Suits,Suits,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Drama,95.4531,8.224,5264.0,tv,2011-06-23,42.0
La ley de los audaces: Temporada 7: Adiós,2023-12-17,La ley de los audaces,37680.0,Suits,Suits,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Drama,95.4531,8.224,5264.0,tv,2011-06-23,42.0
Solo los valientes,2023-12-17,Solo los valientes,56597.0,Only the Valiant,Only the Valiant,"Only the Valiant, a classic western adventure, based on a novel by Charles Marquis Warren, the film tells the story of a Cavalry officer who volunteers for a suicidal mission to fight the hostile Apaches in an effort to prove his loyalty to his men and the woman he loves.",Western,0.7123,6.3,38.0,movie,1951-04-13,105.0
La ley de los audaces: Temporada 7: Lloriqueando,2023-12-17,La ley de los audaces,37680.0,Suits,Suits,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Drama,95.4531,8.224,5264.0,tv,2011-06-23,42.0
La ley de los audaces: Temporada 7: Basta de anticonceptivos,2023-12-17,La ley de los audaces,37680.0,Suits,Suits,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Drama,95.4531,8.224,5264.0,tv,2011-06-23,42.0
La ley de los audaces: Temporada 7: La despedida,2023-12-17,La ley de los audaces,37680.0,Suits,Suits,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Drama,95.4531,8.224,5264.0,tv,2011-06-23,42.0
La ley de los audaces: Temporada 7: Un hombre malo,2023-12-16,La ley de los audaces,37680.0,Suits,Suits,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Drama,95.4531,8.224,5264.0,tv,2011-06-23,42.0
Alice in Borderland: Temporada 2: Episodio 5,2023-12-16,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Alice in Borderland: Temporada 2: Episodio 4,2023-12-16,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Mirada indiscreta: Miniserie: La mentira perfecta,2023-12-16,Mirada indiscreta,135814.0,Lady Voyeur,Olhar Indiscreto,"A talented, voyeuristic hacker finds herself thrust into a dangerous investigation after her sex worker neighbor leaves for a weekend trip.","Drama, Mystery",6.1827,6.8,101.0,tv,2023-01-01,38.0
Mirada indiscreta: Miniserie: Fragmentada,2023-12-16,Mirada indiscreta,135814.0,Lady Voyeur,Olhar Indiscreto,"A talented, voyeuristic hacker finds herself thrust into a dangerous investigation after her sex worker neighbor leaves for a weekend trip.","Drama, Mystery",6.1827,6.8,101.0,tv,2023-01-01,38.0
Mirada indiscreta: Miniserie: Toda acción tiene una reacción,2023-12-16,Mirada indiscreta,135814.0,Lady Voyeur,Olhar Indiscreto,"A talented, voyeuristic hacker finds herself thrust into a dangerous investigation after her sex worker neighbor leaves for a weekend trip.","Drama, Mystery",6.1827,6.8,101.0,tv,2023-01-01,38.0
Mirada indiscreta: Miniserie: El año en que viví dos vidas,2023-12-16,Mirada indiscreta,135814.0,Lady Voyeur,Olhar Indiscreto,"A talented, voyeuristic hacker finds herself thrust into a dangerous investigation after her sex worker neighbor leaves for a weekend trip.","Drama, Mystery",6.1827,6.8,101.0,tv,2023-01-01,38.0
Amigos salvajes 4,2023-12-16,Amigos salvajes 4,382517.0,Open Season: Scared Silly,Open Season: Scared Silly,"The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.","Animation, Comedy, Family, Adventure",2.9801,5.955,352.0,movie,2015-12-18,84.0
Black Summer: Temporada 1: El estadio,2023-12-16,Black Summer,88052.0,Black Summer,Black Summer,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.","Sci-Fi & Fantasy, Drama, Action & Adventure",8.5181,7.009,543.0,tv,2019-04-11,45.0
Black Summer: Temporada 1: Marea humana,2023-12-16,Black Summer,88052.0,Black Summer,Black Summer,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.","Sci-Fi & Fantasy, Drama, Action & Adventure",8.5181,7.009,543.0,tv,2019-04-11,45.0
Black Summer: Temporada 1: Conduce,2023-12-16,Black Summer,88052.0,Black Summer,Black Summer,"In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.","Sci-Fi & Fantasy, Drama, Action & Adventure",8.5181,7.009,543.0,tv,2019-04-11,45.0
Más allá del universo,2023-12-16,Más allá del universo,962232.0,Beyond the Universe,Depois do Universo,"While waiting for a kidney transplant, a young pianist finds an unexpected connection with her doctor — and the courage to fulfill her musical dreams.","Romance, Drama",1.5398,8.011,325.0,movie,2022-10-27,126.0
Rápidos y furiosos 7,2023-12-16,Rápidos y furiosos 7,168259.0,Furious 7,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,"Action, Thriller, Crime",14.6555,7.2,10792.0,movie,2015-04-01,137.0
Alice in Borderland: Temporada 2: Episodio 3,2023-12-16,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Alice in Borderland: Temporada 2: Episodio 2,2023-12-16,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Alice in Borderland: Temporada 2: Episodio 1,2023-12-16,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Alice in Borderland: Temporada 1: Episodio 8,2023-12-16,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
Alice in Borderland: Temporada 1: Episodio 7,2023-12-15,Alice in Borderland,71907.0,Alice in Borderland,今際の国のアリス,"Arisu, Karube, and Segawa, a trio of highschool delinquents, are bored with their current lives. During a firework celebration, Arisu wishes that he could live in a different world which would be more exciting for him. As such, his wish was granted, and the three were transported into a seemingly post-apocalyptic-like parallel world. After stepping into what seems to be an empty festival, they are greeted by a woman who tells them that they have already ""entered their game"". After clearing the game, she reveals to them that, in Borderlands, they must play games to survive.","Action & Adventure, Sci-Fi & Fantasy, Animation",2.4073,6.731,26.0,tv,2014-10-17,24.0
